,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
2429,2011-11-29,112.42131009753916,112.42131009753916,112.42131009753916,96.46868963674014,122.10156867233925,-3.5302688151881236,-3.5302688151881236,-3.5302688151881236,0.0,0.0,0.0,-0.2702779608307768,-0.2702779608307768,-0.2702779608307768,-3.259990854357347,-3.259990854357347,-3.259990854357347,108.89104128235104
2430,2011-11-30,112.41720338357985,112.41720338357985,112.41720338357985,94.75647061987856,122.07911274692643,-3.540292284239354,-3.540292284239354,-3.540292284239354,0.0,0.0,0.0,-0.2464843100145802,-0.2464843100145802,-0.2464843100145802,-3.293807974224774,-3.293807974224774,-3.293807974224774,108.87691109934049
2431,2011-12-01,112.41309666962051,112.41309666962051,112.41309666962051,95.82457285592986,124.40164816493387,-3.395969393867308,-3.395969393867308,-3.395969393867308,0.0,0.0,0.0,-0.06736297580279452,-0.06736297580279452,-0.06736297580279452,-3.328606418064514,-3.328606418064514,-3.328606418064514,109.01712727575321
2432,2011-12-02,112.40898995566121,112.40898995566121,112.40898995566121,94.42994489706794,123.06184856011087,-3.620741248677896,-3.620741248677896,-3.620741248677896,0.0,0.0,0.0,-0.25627084272395867,-0.25627084272395867,-0.25627084272395867,-3.3644704059539374,-3.3644704059539374,-3.3644704059539374,108.78824870698331
2433,2011-12-05,112.39666981378323,112.39666981378323,112.39666981378323,94.56763344363725,122.51243521077491,-3.7064203795287076,-3.7064203795287076,-3.7064203795287076,0.0,0.0,0.0,-0.22819867812775468,-0.22819867812775468,-0.22819867812775468,-3.4782217014009533,-3.4782217014009533,-3.4782217014009533,108.69024943425453
2434,2011-12-06,112.39256309982392,112.39256309982392,112.39256309982392,95.45067011202666,122.67942245967382,-3.7880412523661873,-3.7880412523661873,-3.7880412523661873,0.0,0.0,0.0,-0.2702779608311249,-0.2702779608311249,-0.2702779608311249,-3.517763291535062,-3.517763291535062,-3.517763291535062,108.60452184745773
2435,2011-12-07,112.38845638586459,112.38845638586457,112.38845638586457,94.18360493425872,122.66568765552546,-3.804222756279554,-3.804222756279554,-3.804222756279554,0.0,0.0,0.0,-0.2464843100142996,-0.2464843100142996,-0.2464843100142996,-3.5577384462652537,-3.5577384462652537,-3.5577384462652537,108.58423362958503
2436,2011-12-08,112.38434967190527,112.38434967190527,112.38434967190527,93.69019569675312,122.11775324947158,-3.6651947865372225,-3.6651947865372225,-3.6651947865372225,0.0,0.0,0.0,-0.06736297580258117,-0.06736297580258117,-0.06736297580258117,-3.597831810734641,-3.597831810734641,-3.597831810734641,108.71915488536804
2437,2011-12-09,112.38017794916503,112.38017794916503,112.38017794916503,94.87862782084541,121.1011024360541,-3.893949462240727,-3.893949462240727,-3.893949462240727,0.0,0.0,0.0,-0.2562708427250097,-0.2562708427250097,-0.2562708427250097,-3.637678619515717,-3.637678619515717,-3.637678619515717,108.4862284869243
2438,2011-12-12,112.36766278094427,112.36766278094427,112.36766278094427,95.23711533360189,121.53206607076788,-3.9797270241896454,-3.9797270241896454,-3.9797270241896454,0.0,0.0,0.0,-0.2281986781275102,-0.2281986781275102,-0.2281986781275102,-3.751528346062135,-3.751528346062135,-3.751528346062135,108.38793575675463
2439,2011-12-13,112.36349105820402,112.36349105820402,112.36349105820402,95.56675674763807,122.3896653105443,-4.056334314986172,-4.056334314986172,-4.056334314986172,0.0,0.0,0.0,-0.2702779608301911,-0.2702779608301911,-0.2702779608301911,-3.7860563541559813,-3.7860563541559813,-3.7860563541559813,108.30715674321785
2440,2011-12-14,112.35931933546377,112.35931933546377,112.35931933546377,95.24303319344952,122.44420162739075,-4.064570627270189,-4.064570627270189,-4.064570627270189,0.0,0.0,0.0,-0.2464843100142476,-0.2464843100142476,-0.2464843100142476,-3.818086317255942,-3.818086317255942,-3.818086317255942,108.29474870819358
2441,2011-12-15,112.35514761272351,112.35514761272351,112.35514761272351,94.58010502855325,122.18701625227031,-3.914516691943625,-3.914516691943625,-3.914516691943625,0.0,0.0,0.0,-0.06736297580236786,-0.06736297580236786,-0.06736297580236786,-3.8471537161412575,-3.8471537161412575,-3.8471537161412575,108.44063092077988
2442,2011-12-16,112.35097588998326,112.35097588998326,112.35097588998326,95.21563370079593,122.60808537433022,-4.1290851235880215,-4.1290851235880215,-4.1290851235880215,0.0,0.0,0.0,-0.2562708427245468,-0.2562708427245468,-0.2562708427245468,-3.872814280863475,-3.872814280863475,-3.872814280863475,108.22189076639523
2443,2011-12-19,112.3384607217625,112.3384607217625,112.3384607217625,94.7276714792743,122.22651725135565,-4.153631277552948,-4.153631277552948,-4.153631277552948,0.0,0.0,0.0,-0.22819867812911812,-0.22819867812911812,-0.22819867812911812,-3.92543259942383,-3.92543259942383,-3.92543259942383,108.18482944420956
2444,2011-12-20,112.33428899902225,112.33428899902225,112.33428899902225,94.61739576818387,122.47781820506431,-4.2040614347210585,-4.2040614347210585,-4.2040614347210585,0.0,0.0,0.0,-0.2702779608309438,-0.2702779608309438,-0.2702779608309438,-3.9337834738901143,-3.9337834738901143,-3.9337834738901143,108.1302275643012
2445,2011-12-21,112.33011727628201,112.33011727628201,112.33011727628201,94.41053686047132,121.94481117288748,-4.183639978295356,-4.183639978295356,-4.183639978295356,0.0,0.0,0.0,-0.24648431001448207,-0.24648431001448207,-0.24648431001448207,-3.937155668280874,-3.937155668280874,-3.937155668280874,108.14647729798665
2446,2011-12-22,112.32594555354176,112.32594555354176,112.32594555354176,94.26929819725609,121.77764810273554,-4.002785678795958,-4.002785678795958,-4.002785678795958,0.0,0.0,0.0,-0.0673629758025713,-0.0673629758025713,-0.0673629758025713,-3.935422702993388,-3.935422702993388,-3.935422702993388,108.3231598747458
2447,2011-12-23,112.3217738308015,112.3217738308015,112.3217738308015,94.05748956051863,121.11263346586368,-4.184805700325455,-4.184805700325455,-4.184805700325455,0.0,0.0,0.0,-0.2562708427247249,-0.2562708427247249,-0.2562708427247249,-3.92853485760073,-3.92853485760073,-3.92853485760073,108.13696813047605
2448,2011-12-28,112.30091521710024,112.30091521710024,112.30091521710024,93.97831813140044,123.31318278699213,-4.0671703883382575,-4.0671703883382575,-4.0671703883382575,0.0,0.0,0.0,-0.2464843100144301,-0.2464843100144301,-0.2464843100144301,-3.8206860783238272,-3.8206860783238272,-3.8206860783238272,108.23374482876198
2449,2011-12-29,112.29674349435999,112.29674349435999,112.29674349435999,94.21125786590484,123.47747027316153,-3.8536983224097425,-3.8536983224097425,-3.8536983224097425,0.0,0.0,0.0,-0.0673629758025459,-0.0673629758025459,-0.0673629758025459,-3.786335346607197,-3.786335346607197,-3.786335346607197,108.44304517195025
2450,2011-12-30,112.29257177161973,112.29257177161973,112.29257177161973,94.7369209562051,122.43473152297506,-4.004973925010168,-4.004973925010168,-4.004973925010168,0.0,0.0,0.0,-0.25627084272362094,-0.25627084272362094,-0.25627084272362094,-3.7487030822865473,-3.7487030822865473,-3.7487030822865473,108.28759784660957
2451,2012-01-03,112.27588488065874,112.27588488065874,112.27588488065874,94.0811744001792,122.03848000798752,-3.84720307525927,-3.84720307525927,-3.84720307525927,0.0,0.0,0.0,-0.2702779608303581,-0.2702779608303581,-0.2702779608303581,-3.576925114428912,-3.576925114428912,-3.576925114428912,108.42868180539946
2452,2012-01-04,112.27171315791848,112.27171315791848,112.27171315791848,94.76353163951674,122.29939486588509,-3.778343728047578,-3.778343728047578,-3.778343728047578,0.0,0.0,0.0,-0.24648431001414944,-0.24648431001414944,-0.24648431001414944,-3.531859418033428,-3.531859418033428,-3.531859418033428,108.49336942987091
2453,2012-01-05,112.26754143517823,112.26754143517823,112.26754143517823,95.87333383418456,122.85753022306307,-3.55463597842869,-3.55463597842869,-3.55463597842869,0.0,0.0,0.0,-0.06736297580256141,-0.06736297580256141,-0.06736297580256141,-3.4872730026261283,-3.4872730026261283,-3.4872730026261283,108.71290545674954
2454,2012-01-06,112.26336971243799,112.26336971243799,112.26336971243799,95.2131441818174,121.2920648473872,-3.7000890691890573,-3.7000890691890573,-3.7000890691890573,0.0,0.0,0.0,-0.25627084272467193,-0.25627084272467193,-0.25627084272467193,-3.4438182264643853,-3.4438182264643853,-3.4438182264643853,108.56328064324893
2455,2012-01-09,112.25085454421723,112.25085454421723,112.25085454421723,94.85683295196023,122.56269234892295,-3.5544524405182827,-3.5544524405182827,-3.5544524405182827,0.0,0.0,0.0,-0.22819867812801425,-0.22819867812801425,-0.22819867812801425,-3.326253762390268,-3.326253762390268,-3.326253762390268,108.69640210369894
2456,2012-01-10,112.24668282147698,112.24668282147698,112.24668282147698,95.0655795183354,122.7831382516062,-3.5633476134711413,-3.5633476134711413,-3.5633476134711413,0.0,0.0,0.0,-0.2702779608300652,-0.2702779608300652,-0.2702779608300652,-3.293069652641076,-3.293069652641076,-3.293069652641076,108.68333520800584
2457,2012-01-11,112.24251109873673,112.24251109873673,112.24251109873673,95.69117951146906,122.52506833522678,-3.510063202569226,-3.510063202569226,-3.510063202569226,0.0,0.0,0.0,-0.2464843100144418,-0.2464843100144418,-0.2464843100144418,-3.263578892554784,-3.263578892554784,-3.263578892554784,108.7324478961675
2458,2012-01-12,112.23833937599647,112.23833937599647,112.23833937599647,94.96545261174437,122.53568227042545,-3.3054289120355023,-3.3054289120355023,-3.3054289120355023,0.0,0.0,0.0,-0.067362975802536,-0.067362975802536,-0.067362975802536,-3.238065936232966,-3.238065936232966,-3.238065936232966,108.93291046396098
2459,2012-01-13,112.23416765325622,112.23416765325622,112.23416765325622,94.705482097117,122.10628364150637,-3.4729856947241093,-3.4729856947241093,-3.4729856947241093,0.0,0.0,0.0,-0.256270842724209,-0.256270842724209,-0.256270842724209,-3.2167148519999005,-3.2167148519999005,-3.2167148519999005,108.7611819585321
2460,2012-01-17,112.21748076229522,112.21748076229522,112.21748076229522,95.3056141273812,121.32191961241851,-3.443010401345321,-3.443010401345321,-3.443010401345321,0.0,0.0,0.0,-0.27027796083081795,-0.27027796083081795,-0.27027796083081795,-3.172732440514503,-3.172732440514503,-3.172732440514503,108.7744703609499
2461,2012-01-18,112.21330903955497,112.21330903955497,112.21330903955497,95.2260991438631,123.71984076985626,-3.4175091923168446,-3.4175091923168446,-3.4175091923168446,0.0,0.0,0.0,-0.24648431001461854,-0.24648431001461854,-0.24648431001461854,-3.171024882302226,-3.171024882302226,-3.171024882302226,108.79579984723813
2462,2012-01-19,112.20913731681472,112.20913731681472,112.20913731681472,94.46774106368333,121.95413989711737,-3.239560324881331,-3.239560324881331,-3.239560324881331,0.0,0.0,0.0,-0.06736297580273946,-0.06736297580273946,-0.06736297580273946,-3.172197349078592,-3.172197349078592,-3.172197349078592,108.9695769919334
2463,2012-01-20,112.20496559407447,112.20496559407447,112.20496559407447,95.34701255448,122.99927830852955,-3.4319082518144883,-3.4319082518144883,-3.4319082518144883,0.0,0.0,0.0,-0.25627084272374606,-0.25627084272374606,-0.25627084272374606,-3.1756374090907427,-3.1756374090907427,-3.1756374090907427,108.77305734225997
2464,2012-01-23,112.1924504258537,112.1924504258537,112.1924504258537,95.6815652998173,122.7930560997647,-3.4201948074768693,-3.4201948074768693,-3.4201948074768693,0.0,0.0,0.0,-0.228198678128081,-0.228198678128081,-0.228198678128081,-3.1919961293487886,-3.1919961293487886,-3.1919961293487886,108.77225561837683
2465,2012-01-24,112.18827870311345,112.18827870311345,112.18827870311345,94.65247738323136,122.61785265924095,-3.466817956837023,-3.466817956837023,-3.466817956837023,0.0,0.0,0.0,-0.2702779608298843,-0.2702779608298843,-0.2702779608298843,-3.1965399960071386,-3.1965399960071386,-3.1965399960071386,108.72146074627643
2466,2012-01-25,112.1841069803732,112.1841069803732,112.1841069803732,95.11854085444398,123.49038280984155,-3.4455027433956404,-3.4455027433956404,-3.4455027433956404,0.0,0.0,0.0,-0.24648431001433785,-0.24648431001433785,-0.24648431001433785,-3.199018433381303,-3.199018433381303,-3.199018433381303,108.73860423697757
2467,2012-01-26,112.17993525763295,112.17993525763295,112.17993525763295,95.54261885653739,122.57107904867094,-3.265772471263222,-3.265772471263222,-3.265772471263222,0.0,0.0,0.0,-0.06736297580271407,-0.06736297580271407,-0.06736297580271407,-3.198409495460508,-3.198409495460508,-3.198409495460508,108.91416278636973
2468,2012-01-27,112.17576353489271,112.17576353489271,112.17576353489271,96.29974922574715,122.96766679071197,-3.4499506841318586,-3.4499506841318586,-3.4499506841318586,0.0,0.0,0.0,-0.2562708427241561,-0.2562708427241561,-0.2562708427241561,-3.1936798414077026,-3.1936798414077026,-3.1936798414077026,108.72581285076085
2469,2012-01-30,112.16324836667195,112.16324836667195,112.16324836667195,95.52295124660766,122.37770106198828,-3.3728730789484773,-3.3728730789484773,-3.3728730789484773,0.0,0.0,0.0,-0.22819867812876266,-0.22819867812876266,-0.22819867812876266,-3.144674400819715,-3.144674400819715,-3.144674400819715,108.79037528772348
2470,2012-01-31,112.1590766439317,112.1590766439317,112.1590766439317,94.99610648756544,121.72030807022075,-3.3838679525927984,-3.3838679525927984,-3.3838679525927984,0.0,0.0,0.0,-0.2702779608302323,-0.2702779608302323,-0.2702779608302323,-3.113589991762566,-3.113589991762566,-3.113589991762566,108.7752086913389
2471,2012-02-01,112.15490492119145,112.15490492119145,112.15490492119145,95.92211987355061,122.20328839426625,-3.3202224152052286,-3.3202224152052286,-3.3202224152052286,0.0,0.0,0.0,-0.24648431001457238,-0.24648431001457238,-0.24648431001457238,-3.0737381051906563,-3.0737381051906563,-3.0737381051906563,108.83468250598622
2472,2012-02-02,112.15073319845119,112.15073319845119,112.15073319845119,95.25479415464292,122.43126432747819,-3.091792732446833,-3.091792732446833,-3.091792732446833,0.0,0.0,0.0,-0.06736297580272958,-0.06736297580272958,-0.06736297580272958,-3.024429756644103,-3.024429756644103,-3.024429756644103,109.05894046600436
2473,2012-02-03,112.14586577054298,112.14586577054298,112.14586577054298,94.73241070897558,122.76165946098666,-3.2213685365182823,-3.2213685365182823,-3.2213685365182823,0.0,0.0,0.0,-0.2562708427243342,-0.2562708427243342,-0.2562708427243342,-2.965097693793948,-2.965097693793948,-2.965097693793948,108.9244972340247
2474,2012-02-06,112.13126348681836,112.13126348681834,112.13126348681834,96.55118767631643,123.32639846509247,-2.951607282381253,-2.951607282381253,-2.951607282381253,0.0,0.0,0.0,-0.2281986781294444,-0.2281986781294444,-0.2281986781294444,-2.723408604251809,-2.723408604251809,-2.723408604251809,109.17965620443711
2475,2012-02-07,112.12639605891016,112.12639605891016,112.12639605891016,95.66502055294636,122.57996862149744,-2.891493468761269,-2.891493468761269,-2.891493468761269,0.0,0.0,0.0,-0.2702779608307488,-0.2702779608307488,-0.2702779608307488,-2.62121550793052,-2.62121550793052,-2.62121550793052,109.23490259014889
2476,2012-02-08,112.12152863100195,112.12152863100195,112.12152863100195,96.50415781247229,122.3574180166594,-2.7549105619950582,-2.7549105619950582,-2.7549105619950582,0.0,0.0,0.0,-0.24648431001452037,-0.24648431001452037,-0.24648431001452037,-2.5084262519805374,-2.5084262519805374,-2.5084262519805374,109.36661806900689
2477,2012-02-09,112.11666120309374,112.11666120309374,112.11666120309374,97.10444163233457,122.83331241034779,-2.4527937366889807,-2.4527937366889807,-2.4527937366889807,0.0,0.0,0.0,-0.06736297580270417,-0.06736297580270417,-0.06736297580270417,-2.3854307608862766,-2.3854307608862766,-2.3854307608862766,109.66386746640477
2478,2012-02-10,112.11179377518555,112.11179377518555,112.11179377518555,96.37237386935195,123.6068839570684,-2.509061436755685,-2.509061436755685,-2.509061436755685,0.0,0.0,0.0,-0.25627084272323025,-0.25627084272323025,-0.25627084272323025,-2.2527905940324544,-2.2527905940324544,-2.2527905940324544,109.60273233842986
2479,2012-02-13,112.0971914914609,112.0971914914609,112.0971914914609,96.38653054462081,124.64060593610245,-2.0332676244433823,-2.0332676244433823,-2.0332676244433823,0.0,0.0,0.0,-0.22819867812882952,-0.22819867812882952,-0.22819867812882952,-1.8050689463145528,-1.8050689463145528,-1.8050689463145528,110.06392386701752
2480,2012-02-14,112.09232406355271,112.09232406355271,112.09232406355271,96.49105848916196,124.88257927366509,-1.9129417444629193,-1.9129417444629193,-1.9129417444629193,0.0,0.0,0.0,-0.2702779608310968,-0.2702779608310968,-0.2702779608310968,-1.6426637836318225,-1.6426637836318225,-1.6426637836318225,110.1793823190898
2481,2012-02-15,112.0874566356445,112.0874566356445,112.0874566356445,96.48823858867233,123.63713201376834,-1.7222029379804613,-1.7222029379804613,-1.7222029379804613,0.0,0.0,0.0,-0.24648431001446836,-0.24648431001446836,-0.24648431001446836,-1.475718627965993,-1.475718627965993,-1.475718627965993,110.36525369766404
2482,2012-02-16,112.08258920773629,112.08258920773629,112.08258920773629,95.49125589738686,124.13884446852961,-1.3729795838756154,-1.3729795838756154,-1.3729795838756154,0.0,0.0,0.0,-0.06736297580267876,-0.06736297580267876,-0.06736297580267876,-1.3056166080729366,-1.3056166080729366,-1.3056166080729366,110.70960962386067
2483,2012-02-17,112.0777217798281,112.0777217798281,112.0777217798281,97.9345885208692,123.90994627151967,-1.390087898591216,-1.390087898591216,-1.390087898591216,0.0,0.0,0.0,-0.2562708427234084,-0.2562708427234084,-0.2562708427234084,-1.1338170558678073,-1.1338170558678073,-1.1338170558678073,110.68763388123688
2484,2012-02-21,112.05825206819526,112.05825206819526,112.05825206819526,98.39399404168495,124.98989739570459,-0.730441856916959,-0.730441856916959,-0.730441856916959,0.0,0.0,0.0,-0.27027796083016303,-0.27027796083016303,-0.27027796083016303,-0.46016389608679586,-0.46016389608679586,-0.46016389608679586,111.3278102112783
2485,2012-02-22,112.05338464028706,112.05338464028706,112.05338464028706,97.8008580546016,125.44184105514685,-0.5492309276824745,-0.5492309276824745,-0.5492309276824745,0.0,0.0,0.0,-0.24648431001418775,-0.24648431001418775,-0.24648431001418775,-0.3027466176682868,-0.3027466176682868,-0.3027466176682868,111.50415371260459
2486,2012-02-23,112.04851721237885,112.04851721237885,112.04851721237885,97.89957897483366,124.9139113852668,-0.21998244495599656,-0.21998244495599656,-0.21998244495599656,0.0,0.0,0.0,-0.06736297580269428,-0.06736297580269428,-0.06736297580269428,-0.1526194691533023,-0.1526194691533023,-0.1526194691533023,111.82853476742285
2487,2012-02-24,112.04364978447065,112.04364978447065,112.04364978447065,99.49694629271879,125.04490600699779,-0.26735271250663395,-0.26735271250663395,-0.26735271250663395,0.0,0.0,0.0,-0.2562708427246913,-0.2562708427246913,-0.2562708427246913,-0.011081869781942661,-0.011081869781942661,-0.011081869781942661,111.77629707196401
2488,2012-02-27,112.02904750074603,112.02904750074603,112.02904750074603,98.74499160016465,125.90492962475864,0.12274254621421656,0.12274254621421656,0.12274254621421656,0.0,0.0,0.0,-0.22819867813019293,-0.22819867813019293,-0.22819867813019293,0.3509412243444095,0.3509412243444095,0.3509412243444095,112.15179004696024
2489,2012-02-28,112.02418007283781,112.02418007283781,112.02418007283781,97.93148540882704,125.4379283507206,0.17757206989448404,0.17757206989448404,0.17757206989448404,0.0,0.0,0.0,-0.2702779608309158,-0.2702779608309158,-0.2702779608309158,0.4478500307253998,0.4478500307253998,0.4478500307253998,112.20175214273229
2490,2012-02-29,112.01931264492961,112.01931264492961,112.01931264492961,98.23211421048366,124.96066095128818,0.2853862606957231,0.2853862606957231,0.2853862606957231,0.0,0.0,0.0,-0.24648431001465088,-0.24648431001465088,-0.24648431001465088,0.531870570710374,0.531870570710374,0.531870570710374,112.30469890562533
2491,2012-03-01,112.0144452170214,112.0144452170214,112.0144452170214,98.81665746263825,126.2869127866762,0.5353281805671855,0.5353281805671855,0.5353281805671855,0.0,0.0,0.0,-0.06736297580266887,-0.06736297580266887,-0.06736297580266887,0.6026911563698544,0.6026911563698544,0.6026911563698544,112.5497733975886
2492,2012-03-02,112.0095777891132,112.0095777891132,112.0095777891132,99.43085530627877,126.8543709697687,0.4039334233947323,0.4039334233947323,0.4039334233947323,0.0,0.0,0.0,-0.2562708427248694,-0.2562708427248694,-0.2562708427248694,0.6602042661196017,0.6602042661196017,0.6602042661196017,112.41351121250793
2493,2012-03-05,111.99497550538858,111.99497550538858,111.99497550538858,98.27172096897637,126.65059518909004,0.5267061907932925,0.5267061907932925,0.5267061907932925,0.0,0.0,0.0,-0.22819867812865174,-0.22819867812865174,-0.22819867812865174,0.7549048689219442,0.7549048689219442,0.7549048689219442,112.52168169618187
2494,2012-03-06,111.99010807748039,111.99010807748039,111.99010807748039,99.31350439364918,126.74350522993261,0.4919150073040291,0.4919150073040291,0.4919150073040291,0.0,0.0,0.0,-0.27027796083062294,-0.27027796083062294,-0.27027796083062294,0.7621929681346521,0.7621929681346521,0.7621929681346521,112.48202308478442
2495,2012-03-07,111.98524064957216,111.98524064957216,111.98524064957216,98.92552056246356,127.20143518076186,0.5121594122230011,0.5121594122230011,0.5121594122230011,0.0,0.0,0.0,-0.24648431001437024,-0.24648431001437024,-0.24648431001437024,0.7586437222373713,0.7586437222373713,0.7586437222373713,112.49740006179516
2496,2012-03-08,111.98037322166395,111.98037322166395,111.98037322166395,98.75543361356097,126.42921708293134,0.67792814255465,0.67792814255465,0.67792814255465,0.0,0.0,0.0,-0.06736297580287232,-0.06736297580287232,-0.06736297580287232,0.7452911183575224,0.7452911183575224,0.7452911183575224,112.6583013642186
2497,2012-03-09,111.97550579375576,111.97550579375576,111.97550579375576,98.94076365957652,125.62867763571309,0.4670422063590695,0.4670422063590695,0.4670422063590695,0.0,0.0,0.0,-0.25627084272376544,-0.25627084272376544,-0.25627084272376544,0.7233130490828349,0.7233130490828349,0.7233130490828349,112.44254800011483
2498,2012-03-12,111.96090351003114,111.96090351003116,111.96090351003116,99.20360506319197,125.95013892554711,0.39090576473586536,0.39090576473586536,0.39090576473586536,0.0,0.0,0.0,-0.2281986781271107,-0.2281986781271107,-0.2281986781271107,0.6191044428629761,0.6191044428629761,0.6191044428629761,112.351809274767
2499,2012-03-13,111.95603608212294,111.95603608212294,111.95603608212294,97.7965657895367,125.4606909394705,0.3062204568877876,0.3062204568877876,0.3062204568877876,0.0,0.0,0.0,-0.2702779608303301,-0.2702779608303301,-0.2702779608303301,0.5764984177181177,0.5764984177181177,0.5764984177181177,112.26225653901072
2500,2012-03-14,111.95116865421471,111.95116865421471,111.95116865421471,98.86551929334763,125.83223572884614,0.28602346208770013,0.28602346208770013,0.28602346208770013,0.0,0.0,0.0,-0.24648431001431823,-0.24648431001431823,-0.24648431001431823,0.5325077721020183,0.5325077721020183,0.5325077721020183,112.23719211630241
2501,2012-03-15,111.9463012263065,111.9463012263065,111.9463012263065,99.17392837273827,125.02309067087133,0.4213065534847183,0.4213065534847183,0.4213065534847183,0.0,0.0,0.0,-0.06736297580307578,-0.06736297580307578,-0.06736297580307578,0.48866952928779406,0.48866952928779406,0.48866952928779406,112.36760777979121
2502,2012-03-16,111.94143379839831,111.94143379839831,111.94143379839831,97.81022052188378,125.50299458569951,0.19021655490521525,0.19021655490521525,0.19021655490521525,0.0,0.0,0.0,-0.2562708427248165,-0.2562708427248165,-0.2562708427248165,0.4464873976300317,0.4464873976300317,0.4464873976300317,112.13165035330353
2503,2012-03-19,111.9268315146737,111.9268315146737,111.9268315146737,98.49354219608635,125.6734566592282,0.11567665408562548,0.11567665408562548,0.11567665408562548,0.0,0.0,0.0,-0.22819867812779235,-0.22819867812779235,-0.22819867812779235,0.3438753322134178,0.3438753322134178,0.3438753322134178,112.04250816875933
2504,2012-03-20,111.92196408676548,111.92196408676548,111.92196408676548,98.16715470587067,124.96396025994702,0.05152573292422766,0.05152573292422766,0.05152573292422766,0.0,0.0,0.0,-0.2702779608300373,-0.2702779608300373,-0.2702779608300373,0.32180369375426493,0.32180369375426493,0.32180369375426493,111.97348981968972
2505,2012-03-21,111.91709665885728,111.91709665885728,111.91709665885728,99.10611092973765,126.05733426256114,0.06106270497292996,0.06106270497292996,0.06106270497292996,0.0,0.0,0.0,-0.24648431001432414,-0.24648431001432414,-0.24648431001432414,0.30754701498725406,0.30754701498725406,0.30754701498725406,111.9781593638302
2506,2012-03-22,111.91222923094907,111.91222923094907,111.91222923094907,99.20858298054445,126.0192161153725,0.23455839739040804,0.23455839739040804,0.23455839739040804,0.0,0.0,0.0,-0.06736297580244566,-0.06736297580244566,-0.06736297580244566,0.3019213731928537,0.3019213731928537,0.3019213731928537,112.14678762833947
2507,2012-03-23,111.90736180304086,111.90736180304086,111.90736180304086,97.86673796252246,126.85630758976488,0.0492981019451776,0.0492981019451776,0.0492981019451776,0.0,0.0,0.0,-0.2562708427249946,-0.2562708427249946,-0.2562708427249946,0.3055689446701722,0.3055689446701722,0.3055689446701722,111.95665990498604
2508,2012-03-26,111.89275951931624,111.89275951931624,111.89275951931624,98.59151771378278,125.86211143661886,0.14760682796849006,0.14760682796849006,0.14760682796849006,0.0,0.0,0.0,-0.22819867812717748,-0.22819867812717748,-0.22819867812717748,0.37580550609566754,0.37580550609566754,0.37580550609566754,112.04036634728473
2509,2012-03-27,111.88789185061994,111.88789185061994,111.88789185061994,98.23840978892326,125.814364017816,0.14898032928892854,0.14898032928892854,0.14898032928892854,0.0,0.0,0.0,-0.2702779608307899,-0.2702779608307899,-0.2702779608307899,0.4192582901197185,0.4192582901197185,0.4192582901197185,112.03687217990887
2510,2012-03-28,111.88302418192364,111.88302418192364,111.88302418192364,98.1938343079036,126.54380478053669,0.22592059830848854,0.22592059830848854,0.22592059830848854,0.0,0.0,0.0,-0.2464843100145008,-0.2464843100145008,-0.2464843100145008,0.4724049083229893,0.4724049083229893,0.4724049083229893,112.10894478023214
2511,2012-03-29,111.87815651322732,111.87815651322732,111.87815651322732,98.36587532286575,126.06359338449798,0.4674214398429433,0.4674214398429433,0.4674214398429433,0.0,0.0,0.0,-0.06736297580242026,-0.06736297580242026,-0.06736297580242026,0.5347844156453636,0.5347844156453636,0.5347844156453636,112.34557795307026
2512,2012-03-30,111.87328884453103,111.87328884453103,111.87328884453103,98.05646764028141,125.11789786622677,0.34950338011898935,0.34950338011898935,0.34950338011898935,0.0,0.0,0.0,-0.2562708427238906,-0.2562708427238906,-0.2562708427238906,0.60577422284288,0.60577422284288,0.60577422284288,112.22279222465002
